p_value	contig_family	contig_genus	contig_species	contig_genome	compare_family	compare_genus	compare_species	compare_genome	contig_id
-6813.345315	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Spirochaetaceae	Spirochaeta	Spirochaeta caldaria	Spirochaeta_caldaria_DSM_7334_uid68753	1009
-7248.228676	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Spirochaetaceae	Spirochaeta	Spirochaeta smaragdinae	Spirochaeta_smaragdinae_DSM_11293_uid51369	1009
-7201.090201	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Spirochaetaceae	Sphaerochaeta	Sphaerochaeta pleomorpha	Sphaerochaeta_pleomorpha_Grapes_uid82365	1009
-7401.327621	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Spirochaetaceae	Sphaerochaeta	Sphaerochaeta globus	Spirochaeta_Buddy_uid63633	1009
-7501.070947	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Spirochaetaceae	Sphaerochaeta	Sphaerochaeta coccoides	Spirochaeta_coccoides_DSM_17374_uid66331	1009
-7772.635041	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Klebsiella	Klebsiella variicola	Klebsiella_variicola_At_22_uid42113	1009
-7611.012410	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Klebsiella	Klebsiella oxytoca	Klebsiella_oxytoca_KCTC_1686_uid83159	1009
-7741.963217	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	Klebsiella_pneumoniae_NTUH_K2044_uid59073	1009
-7594.178683	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Dickeya	Dickeya dadantii	Dickeya_dadantii_Ech703_uid59363	1009
-7578.260028	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Dickeya	Dickeya zeae	Dickeya_zeae_Ech1591_uid59297	1009
-7377.722654	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Shigella	Shigella flexneri	Shigella_flexneri_5_8401_uid58583	1009
-7370.557067	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Shigella	Shigella sonnei	Shigella_sonnei_Ss046_uid58217	1009
-7485.980573	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Shigella	Shigella dysenteriae	Shigella_dysenteriae_Sd197_uid58213	1009
-7383.949546	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Shigella	Shigella boydii	Shigella_boydii_Sb227_uid58215	1009
-7505.393043	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Citrobacter	Citrobacter rodentium	Citrobacter_rodentium_ICC168_uid43089	1009
-7562.627471	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Citrobacter	Citrobacter koseri	Citrobacter_koseri_ATCC_BAA_895_uid58143	1009
-6794.214991	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Xenorhabdus	Xenorhabdus nematophila	Xenorhabdus_nematophila_ATCC_19061_uid49133	1009
-6815.321688	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Xenorhabdus	Xenorhabdus bovienii	Xenorhabdus_bovienii_SS_2004_uid46345	1009
-7625.743115	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Escherichia	Escherichia blattae	Escherichia_blattae_DSM_4481_uid165043	1009
-7249.006266	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Escherichia	Escherichia fergusonii	Escherichia_fergusonii_ATCC_35469_uid59375	1009
-7252.647276	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia_coli_Xuzhou21_uid163995	1009
-7727.283166	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Cronobacter	Cronobacter sakazakii	Cronobacter_sakazakii_Sp291_uid189241	1009
-7815.181142	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Cronobacter	Cronobacter turicensis	Cronobacter_turicensis_z3032_uid40821	1009
-6267.465348	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Candidatus Blochmannia	Candidatus Blochmannia vafer	Candidatus_Blochmannia_vafer_BVAF_uid62083	1009
-6256.323912	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Candidatus Blochmannia	Candidatus Blochmannia pennsylvanicus	Candidatus_Blochmannia_pennsylvanicus_BPEN_uid58329	1009
-6254.763357	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Candidatus Blochmannia	Candidatus Blochmannia chromaiodes	Candidatus_Blochmannia_chromaiodes_640_uid185308	1009
-7768.400185	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Pantoea	Pantoea vagans	Pantoea_vagans_C9_1_uid49871	1009
-7562.286686	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Pantoea	Pantoea ananatis	Pantoea_ananatis_uid86861	1009
-7618.845316	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Enterobacter	Enterobacter asburiae	Enterobacter_asburiae_LF7a_uid72793	1009
-7557.757311	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Enterobacter	Enterobacter aerogenes	Enterobacter_aerogenes_KCTC_2190_uid68103	1009
-7676.517789	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	Enterobacter_cloacae_SCF1_uid59969	1009
-6983.499735	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Yersinia	Yersinia pseudotuberculosis	Yersinia_pseudotuberculosis_YPIII_uid59151	1009
-6961.856473	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Yersinia	Yersinia enterocolitica	Yersinia_enterocolitica_palearctica_Y11_uid162069	1009
-7010.578889	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Yersinia	Yersinia pestis	Yersinia_pestis_Z176003_uid47317	1009
-7687.605753	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Edwardsiella	Edwardsiella ictaluri	Edwardsiella_ictaluri_93_146_uid59403	1009
-7800.928728	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Edwardsiella	Edwardsiella tarda	Edwardsiella_tarda_FL6_60_uid159657	1009
-7280.797111	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Salmonella	Salmonella bongori	Salmonella_bongori_NCTC_12419_uid70155	1009
-7470.954201	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Erwinia	Erwinia tasmaniensis	Erwinia_tasmaniensis_Et1_99_uid59029	1009
-7473.863942	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Erwinia	Erwinia pyrifoliae	Erwinia_pyrifoliae_Ep1_96_uid40659	1009
-7496.280019	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Erwinia	Erwinia amylovora	Erwinia_amylovora_CFBP1430_uid46839	1009
-7757.034983	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Erwinia	Erwinia billingiae	Erwinia_billingiae_Eb661_uid50547	1009
-6180.901091	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Serratia	Serratia symbiotica	Serratia_symbiotica__Cinara_cedri__uid82363	1009
-7924.985222	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Serratia	Serratia marcescens	Serratia_marcescens_WW4_uid188478	1009
-7652.686075	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Serratia	Serratia proteamaculans	Serratia_proteamaculans_568_uid58725	1009
-7693.317842	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Serratia	Serratia plymuthica	Serratia_plymuthica_AS9_uid67313	1009
-7341.405451	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Pectobacterium	Pectobacterium atrosepticum	Pectobacterium_atrosepticum_SCRI1043_uid57957	1009
-7446.863210	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Pectobacterium	Pectobacterium carotovorum	Pectobacterium_carotovorum_PCC21_uid174335	1009
-7251.612144	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Enterobacteriaceae	Pectobacterium	Pectobacterium wasabiae	Pectobacterium_wasabiae_WPP163_uid41297	1009
-6719.780309	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Pasteurellaceae	Haemophilus	Haemophilus parainfluenzae	Haemophilus_parainfluenzae_T3T1_uid72801	1009
-6766.533278	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Pasteurellaceae	Haemophilus	Haemophilus parasuis	Haemophilus_parasuis_SH0165_uid59273	1009
-6666.386131	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Pasteurellaceae	Haemophilus	Haemophilus influenzae	Haemophilus_influenzae_Rd_KW20_uid57771	1009
-6630.862615	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Pasteurellaceae	Haemophilus	Haemophilus ducreyi	Haemophilus_ducreyi_35000HP_uid57625	1009
-6809.494156	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Pasteurellaceae	Actinobacillus	Actinobacillus pleuropneumoniae	Actinobacillus_pleuropneumoniae_serovar_7_AP76_uid59231	1009
-6746.513503	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Pasteurellaceae	Actinobacillus	Actinobacillus suis	Actinobacillus_suis_H91_0380_uid176363	1009
-6989.258496	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Pasteurellaceae	Actinobacillus	Actinobacillus succinogenes	Actinobacillus_succinogenes_130Z_uid58247	1009
-6819.383351	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Pasteurellaceae	Aggregatibacter	Aggregatibacter aphrophilus	Aggregatibacter_aphrophilus_NJ8700_uid59407	1009
-6920.759023	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Pasteurellaceae	Aggregatibacter	Aggregatibacter actinomycetemcomitans	Aggregatibacter_actinomycetemcomitans_D7S_1_uid46989	1009
-6787.421180	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Campylobacteraceae	Sulfurospirillum	Sulfurospirillum deleyianum	Sulfurospirillum_deleyianum_DSM_6946_uid41861	1009
-6718.655121	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Campylobacteraceae	Sulfurospirillum	Sulfurospirillum barnesii	Sulfurospirillum_barnesii_SES_3_uid168117	1009
-6210.689627	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Campylobacteraceae	Arcobacter	Arcobacter butzleri	Arcobacter_butzleri_RM4018_uid58557	1009
-6121.214927	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Campylobacteraceae	Arcobacter	Arcobacter nitrofigilis	Arcobacter_nitrofigilis_DSM_7299_uid49001	1009
-6446.298881	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Campylobacteraceae	Campylobacter	Campylobacter fetus	Campylobacter_fetus_82_40_uid58545	1009
-6829.541220	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Campylobacteraceae	Campylobacter	Campylobacter concisus	Campylobacter_concisus_13826_uid58667	1009
-6388.119377	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Campylobacteraceae	Campylobacter	Campylobacter lari	Campylobacter_lari_RM2100_uid58115	1009
-6439.314652	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Campylobacteraceae	Campylobacter	Campylobacter jejuni	Campylobacter_jejuni_S3_uid159533	1009
-6508.416464	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Campylobacteraceae	Campylobacter	Campylobacter hominis	Campylobacter_hominis_ATCC_BAA_381_uid58981	1009
-7177.705879	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Campylobacteraceae	Campylobacter	Campylobacter curvus	Campylobacter_curvus_525_92_uid58669	1009
-7482.781225	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Thermoproteaceae	Pyrobaculum	Pyrobaculum oguniense	Pyrobaculum_oguniense_TE7_uid84411	1009
-7173.884189	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum	Pyrobaculum_aerophilum_IM2_uid57727	1009
-7499.979575	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum	Pyrobaculum_arsenaticum_DSM_13514_uid58409	1009
-7119.266221	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Thermoproteaceae	Pyrobaculum	Pyrobaculum islandicum	Pyrobaculum_islandicum_DSM_4184_uid58635	1009
-7683.705492	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis	Pyrobaculum_calidifontis_JCM_11548_uid58787	1009
-7906.159664	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Thermoproteaceae	Pyrobaculum	Pyrobaculum neutrophilum	Pyrobaculum_neutrophilum_V24Sta_uid58421	1009
-7747.480652	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Thermoproteaceae	Thermoproteus	Thermoproteus uzoniensis	Thermoproteus_uzoniensis_768_20_uid65089	1009
-7414.457357	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Thermoproteaceae	Thermoproteus	Thermoproteus tenax	Thermoproteus_tenax_Kra_1_uid74443	1009
-6822.406289	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Thermoproteaceae	Vulcanisaeta	Vulcanisaeta moutnovskia	Vulcanisaeta_moutnovskia_768_28_uid63631	1009
-7046.616244	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Thermoproteaceae	Vulcanisaeta	Vulcanisaeta distributa	Vulcanisaeta_distributa_DSM_14429_uid52827	1009
-8608.667063	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Burkholderia	Burkholderia phymatum	Burkholderia_phymatum_STM815_uid58699	1009
-8748.339733	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Burkholderia	Burkholderia ambifaria	Burkholderia_ambifaria_MC40_6_uid58701	1009
-8767.290792	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Burkholderia	Burkholderia multivorans	Burkholderia_multivorans_ATCC_17616_uid58909	1009
-8580.030906	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Burkholderia	Burkholderia multivorans	Burkholderia_multivorans_ATCC_17616_uid58909	1009
-8755.980634	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Burkholderia	Burkholderia cenocepacia	Burkholderia_cenocepacia_MC0_3_uid58769	1009
-8776.429098	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Burkholderia	Burkholderia cepacia	Burkholderia_cepacia_GG4_uid173858	1009
-8614.709354	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Burkholderia	Burkholderia phenoliruptrix	Burkholderia_phenoliruptrix_BR3459a_uid176370	1009
-8826.354919	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Burkholderia	Burkholderia glumae	Burkholderia_glumae_BGR1_uid59397	1009
-8599.232131	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Burkholderia	Burkholderia phytofirmans	Burkholderia_phytofirmans_PsJN_uid58729	1009
-8680.378900	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Burkholderia	Burkholderia vietnamiensis	Burkholderia_vietnamiensis_G4_uid58075	1009
-8843.935385	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei	Burkholderia_pseudomallei_MSHR346_uid29855	1009
-8167.972448	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Burkholderia	Burkholderia rhizoxinica	Burkholderia_rhizoxinica_HKI_454_uid60487	1009
-8857.981784	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Burkholderia	Burkholderia gladioli	Burkholderia_gladioli_BSR3_uid66301	1009
-8101.390800	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Burkholderia	Burkholderia xenovorans	Burkholderia_xenovorans_LB400_uid57823	1009
-8604.095602	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Burkholderia	Burkholderia xenovorans	Burkholderia_xenovorans_LB400_uid57823	1009
-8679.819513	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Ralstonia	Ralstonia pickettii	Ralstonia_pickettii_12J_uid58737	1009
-8754.151404	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Ralstonia	Ralstonia solanacearum	Ralstonia_solanacearum_PSI07_uid50539	1009
-8687.471021	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Cupriavidus	Cupriavidus metallidurans	Cupriavidus_metallidurans_CH34_uid57815	1009
-8789.669181	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Cupriavidus	Cupriavidus necator	Ralstonia_eutropha_H16_uid62925	1009
-8733.209912	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Cupriavidus	Cupriavidus pinatubonensis	Ralstonia_eutropha_JMP134_uid58047	1009
-8779.723704	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Burkholderiaceae	Cupriavidus	Cupriavidus taiwanensis	Cupriavidus_taiwanensis_LMG_19424_uid61615	1009
-6975.860002	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Chlorobiaceae	Chlorobium	Chlorobium chlorochromatii	Chlorobium_chlorochromatii_CaD3_uid58375	1009
-7286.147737	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Chlorobiaceae	Chlorobium	Chlorobium phaeobacteroides	Chlorobium_phaeobacteroides_DSM_266_uid58133	1009
-7555.062291	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Chlorobiaceae	Chlorobium	Chlorobium limicola	Chlorobium_limicola_DSM_245_uid58127	1009
-7649.589717	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Chlorobiaceae	Chlorobium	Chlorobium phaeovibrioides	Chlorobium_phaeovibrioides_DSM_265_uid58129	1009
-7289.386425	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Chlorobiaceae	Pelodictyon	Pelodictyon phaeoclathratiforme	Pelodictyon_phaeoclathratiforme_BU_1_uid58173	1009
-7975.582719	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Chlorobiaceae	Pelodictyon	Pelodictyon luteolum	Chlorobium_luteolum_DSM_273_uid58175	1009
-7785.783496	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Chlorobiaceae	Chlorobaculum	Chlorobaculum parvum	Chlorobaculum_parvum_NCIB_8327_uid59185	1009
-7864.496720	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Chlorobiaceae	Chlorobaculum	Chlorobaculum tepidum	Chlorobium_tepidum_TLS_uid57897	1009
-6404.009640	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	1010
-6416.263361	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Anaplasmataceae	Ehrlichia	Ehrlichia ruminantium	Ehrlichia_ruminantium_Welgevonden_uid58243	1010
-6398.544993	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Anaplasmataceae	Ehrlichia	Ehrlichia chaffeensis	Ehrlichia_chaffeensis_Arkansas_uid57933	1010
-6776.449852	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Anaplasmataceae	Neorickettsia	Neorickettsia risticii	Neorickettsia_risticii_Illinois_uid58889	1010
-6799.262059	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Anaplasmataceae	Neorickettsia	Neorickettsia sennetsu	Neorickettsia_sennetsu_Miyayama_uid57965	1010
-7203.277065	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Anaplasmataceae	Anaplasma	Anaplasma marginale	Anaplasma_marginale_Maries_uid57629	1010
-7263.537187	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Anaplasmataceae	Anaplasma	Anaplasma centrale	Anaplasma_centrale_Israel_uid42155	1010
-6772.508875	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Anaplasmataceae	Anaplasma	Anaplasma phagocytophilum	Anaplasma_phagocytophilum_HZ_uid57951	1010
-6485.588364	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Anaplasmataceae	Wolbachia	Wolbachia endosymbiont of Culex quinquefasciatus	Wolbachia_endosymbiont_of_Culex_quinquefasciatus_Pel_uid61645	1010
-6563.851551	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Anaplasmataceae	Wolbachia	Wolbachia endosymbiont of Brugia malayi	Wolbachia_endosymbiont_TRS_of_Brugia_malayi_uid58107	1010
-6456.537413	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Flavobacteriaceae	Cellulophaga	Cellulophaga algicola	Cellulophaga_algicola_DSM_14237_uid62159	1010
-6430.155492	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Flavobacteriaceae	Cellulophaga	Cellulophaga lytica	Cellulophaga_lytica_DSM_7489_uid63401	1010
-6397.577888	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Flavobacteriaceae	Flavobacterium	Flavobacterium columnare	Flavobacterium_columnare_ATCC_49512_uid80731	1010
-6559.543373	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Flavobacteriaceae	Flavobacterium	Flavobacterium psychrophilum	Flavobacterium_psychrophilum_JIP02_86_uid61627	1010
-6616.158918	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Flavobacteriaceae	Flavobacterium	Flavobacterium branchiophilum	Flavobacterium_branchiophilum_FL_15_uid73421	1010
-6540.422968	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	Flavobacterium_johnsoniae_UW101_uid58493	1010
-6486.545424	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Flavobacteriaceae	Flavobacterium	Flavobacterium indicum	Flavobacterium_indicum_GPTSA100_9_uid157999	1010
-6655.823342	Anaplasmataceae	Ehrlichia	Ehrlichia canis	Ehrlichia_canis_Jake_uid58071	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	Capnocytophaga_canimorsus_Cc5_uid70727	1010
